Registration number,Course ID,Grade,Semester ending date
E/16/406,CP202,C+,4/9/2021
E/16/406,ME211,D+,11/26/2019
E/16/406,EM213,D+,11/26/2019
E/16/406,CE207,B-,4/9/2021
E/16/406,PR408,B+,3/8/2023
E/16/406,CP201,C+,11/26/2019
E/16/406,CP308,A,9/12/2021
E/16/406,ME321,B-,3/29/2022
E/16/406,CP305,A+,9/12/2021
E/16/406,EM526,A+,3/29/2022
E/16/406,CE201,C+,11/26/2019
E/16/406,EM527,A,3/29/2022
E/16/406,EM203,B+,4/9/2021
E/16/406,CP406,B+,2/10/2023
E/16/406,EM212,A+,9/4/2021
E/16/406,CP409,A+,2/10/2023
E/16/406,CP508,A+,3/8/2023
E/16/406,CP408,A-,3/8/2023
E/16/406,ME205,B+,4/9/2021
E/16/406,CP507,A,2/10/2023
E/16/406,ME211,C,7/8/2022
E/16/406,CP407,A,3/8/2023
E/16/406,CP502,A,3/29/2022
E/16/406,CE202,C,11/26/2019
E/16/406,EM213,C,7/8/2022
E/16/406,ME223,B+,4/9/2021
E/16/406,CP304,B,9/12/2021
E/16/411,ME205,B+,4/9/2021
E/16/411,CP511,B+,12/9/2021
E/16/411,PR408,B,3/8/2023
E/16/411,ME223,C+,4/9/2021
E/16/411,ME323,B+,3/29/2022
E/16/411,EM211,A+,11/26/2019
E/16/411,CP406,C+,2/10/2023
E/16/411,EE280,B,11/26/2019
E/16/411,CP508,A-,3/8/2023
E/16/411,CP202,B+,4/9/2021
E/16/411,PR409,B,2/10/2023
E/16/411,EM527,B+,3/29/2022
E/16/411,CP409,B+,2/10/2023
E/16/411,CP407,A,3/8/2023
E/16/411,EM524,B,2/10/2023
E/16/411,CP303,A-,3/29/2022
E/16/411,CE202,B-,11/26/2019
E/16/411,CP502,B+,3/29/2022
E/16/411,ME321,A-,3/29/2022
E/16/411,CP304,C,9/12/2021
E/16/411,CP408,A-,3/8/2023
E/16/411,CP305,A-,9/12/2021
E/16/411,ME211,C,11/26/2019
E/16/411,EM526,B+,3/8/2023
E/16/411,CP201,C+,11/26/2019
E/16/411,EM213,A,11/26/2019
E/16/411,EM203,A,4/9/2021
E/16/411,EM212,A,9/4/2021
E/16/411,CP308,A-,9/12/2021
E/16/411,CP507,A-,2/10/2023
E/16/411,CE201,C,11/26/2019
E/16/411,CE207,C,4/9/2021
E/13/037,EM202,D+,10/23/2017
E/13/037,CP202,B-,10/23/2017
E/13/037,ME303,C+,3/29/2022
E/13/037,ME207,C,4/9/2021
E/13/037,CP407,A,7/31/2021
E/13/037,CP408,A-,7/31/2021
E/13/037,CP502,B,11/26/2019
E/13/037,CP303,C+,11/26/2019
E/13/037,CP305,E,9/12/2021
E/13/037,CE201,B-,6/6/2017
E/13/037,CP201,C,6/6/2017
E/13/037,EM201,C,6/6/2017
E/13/037,CE202,E,9/21/2022
E/13/037,PR408,B+,7/31/2021
E/13/037,EM203,B-,10/23/2017
E/13/037,CP406,B,9/3/2021
E/13/037,CP409,A-,9/3/2021
E/13/037,ME205,C+,10/23/2017
E/13/037,ME207,E,10/23/2017
E/13/037,ME211,C-,6/6/2017
E/13/037,CP511,B-,9/3/2021
E/13/037,PR409,C+,9/3/2021
E/13/037,CE202,E,11/26/2019
E/13/037,EE280,C,6/6/2017
E/13/037,CP512,C,10/2/2020
E/13/037,CP304,C-,10/2/2020
E/13/037,ME306,C,11/26/2019
E/13/037,CE202,D,6/6/2017
E/13/037,CP504,B,10/2/2020
E/13/037,CP308,B-,10/2/2020
E/13/037,CP305,C-,10/2/2020
E/13/037,CE207,C+,10/23/2017
E/16/030,CP308,B,9/12/2021
E/16/030,EE280,C+,11/26/2019
E/16/030,CP408,B+,3/8/2023
E/16/030,CP407,B+,3/8/2023
E/16/030,CP305,B+,9/12/2021
E/16/030,EM211,A,11/26/2019
E/16/030,CP304,C-,9/12/2021
E/16/030,CE202,C,11/26/2019
E/16/030,CP202,B-,4/9/2021
E/16/030,CP512,C+,9/12/2021
E/16/030,PR517,C,3/8/2023
E/16/030,EM212,A+,9/4/2021
E/16/030,CP201,E,7/8/2022
E/16/030,CP502,B-,3/29/2022
E/16/030,PR408,D+,3/8/2023
E/16/030,EM203,C+,4/9/2021
E/16/030,CP504,C+,9/12/2021
E/16/030,CP201,C-,11/26/2019
E/16/030,ME223,C,4/9/2021
E/16/030,EM213,C,11/26/2019
E/16/030,CP507,B+,2/10/2023
E/16/030,CP409,A-,2/10/2023
E/16/030,PR409,B+,2/10/2023
E/16/030,ME321,C,3/29/2022
E/16/030,CP303,B-,3/29/2022
E/16/030,ME211,E,7/8/2022
E/16/030,CP508,B+,3/8/2023
E/16/030,ME211,C-,11/26/2019
E/16/030,CP406,B-,2/10/2023
E/16/030,ME323,B-,3/29/2022
E/16/030,CE207,C+,4/9/2021
E/16/030,CP511,C+,12/9/2021
E/16/030,ME205,C+,4/9/2021
E/16/030,CE201,B-,11/26/2019
E/16/042,CP308,A+,9/12/2021
E/16/042,CP518,B+,3/8/2023
E/16/042,CE202,C-,7/8/2022
E/16/042,CE201,C,11/26/2019
E/16/042,CP508,A-,3/8/2023
E/16/042,CE202,D+,11/26/2019
E/16/042,CP502,A+,3/29/2022
E/16/042,ME205,C+,4/9/2021
E/16/042,PR409,A+,2/10/2023
E/16/042,EM524,B+,2/10/2023
E/16/042,CP507,A,2/10/2023
E/16/042,CP409,A+,2/10/2023
E/16/042,ME321,C,3/29/2022
E/16/042,ME211,D+,11/26/2019
E/16/042,CP202,C-,4/9/2021
E/16/042,ME211,C,7/8/2022
E/16/042,CP504,B+,9/12/2021
E/16/042,CP305,A,9/12/2021
E/16/042,ME323,C+,3/29/2022
E/16/042,CP303,B+,3/29/2022
E/16/042,EM211,B-,11/26/2019
E/16/042,EM212,A,9/4/2021
E/16/042,CP511,A,12/9/2021
E/16/042,PR408,B-,3/8/2023
E/16/042,EM203,B,4/9/2021
E/16/042,ME223,C,4/9/2021
E/16/042,CP406,A-,2/10/2023
E/16/042,CE207,B-,4/9/2021
E/16/042,CP201,B+,11/26/2019
E/16/042,CP407,A+,3/8/2023
E/16/042,EM213,B,11/26/2019
E/16/042,CP408,A-,3/8/2023
E/16/042,EE280,B-,11/26/2019
E/16/042,CP304,D+,9/12/2021
E/16/042,CP304,C,2/10/2023
E/16/043,EM213,A+,11/26/2019
E/16/043,EM211,A+,11/26/2019
E/16/043,CP407,A+,3/8/2023
E/16/043,CP409,A+,2/10/2023
E/16/043,EM527,A+,3/29/2022
E/16/043,ME323,A+,3/29/2022
E/16/043,CE201,B+,11/26/2019
E/16/043,PR408,A-,3/8/2023
E/16/043,ME205,A-,4/9/2021
E/16/043,CP304,A,9/12/2021
E/16/043,ME321,A-,3/29/2022
E/16/043,CP408,A,3/8/2023
E/16/043,ME211,C+,11/26/2019
E/16/043,CP201,A-,11/26/2019
E/16/043,CP502,A+,3/29/2022
E/16/043,CP518,A+,3/8/2023
E/16/043,CP303,A+,3/29/2022
E/16/043,EE280,A-,11/26/2019
E/16/043,CE207,A,4/9/2021
E/16/043,EM212,A+,9/4/2021
E/16/043,CP507,A+,2/10/2023
E/16/043,CE202,B+,11/26/2019
E/16/043,CP506,A+,2/10/2023
E/16/043,CP308,A,9/12/2021
E/16/043,CP406,A-,2/10/2023
E/16/043,ME223,A+,4/9/2021
E/16/043,EM203,A,4/9/2021
E/16/043,EM526,A+,3/29/2022
E/16/043,PR409,A+,2/10/2023
E/16/043,CP305,A+,9/12/2021
E/16/043,CP202,A+,4/9/2021
E/16/043,CP508,A+,3/8/2023
E/16/058,ME205,B+,4/9/2021
E/16/058,CP202,A-,4/9/2021
E/16/058,EM212,A+,9/4/2021
E/16/058,EM526,A,3/29/2022
E/16/058,CP409,A+,2/10/2023
E/16/058,PR408,C+,3/8/2023
E/16/058,PR409,A-,2/10/2023
E/16/058,CP303,A+,3/29/2022
E/16/058,CP304,B-,9/12/2021
E/16/058,ME321,B-,3/29/2022
E/16/058,EM213,B+,11/26/2019
E/16/058,CP406,B+,2/10/2023
E/16/058,EM203,B,4/9/2021
E/16/058,CP508,A,3/8/2023
E/16/058,CP305,A-,9/12/2021
E/16/058,EM211,A+,11/26/2019
E/16/058,CP308,A,9/12/2021
E/16/058,CE202,C+,11/26/2019
E/16/058,CP505,B+,3/8/2023
E/16/058,EE280,B-,11/26/2019
E/16/058,CP511,A-,12/9/2021
E/16/058,CE201,C+,11/26/2019
E/16/058,EM527,A,12/9/2021
E/16/058,ME323,A,3/29/2022
E/16/058,CE207,B+,4/9/2021
E/16/058,CP502,A-,3/29/2022
E/16/058,ME223,B+,4/9/2021
E/16/058,CP507,A+,2/10/2023
E/16/058,CP408,A-,3/8/2023
E/16/058,ME211,C-,11/26/2019
E/16/058,CP201,C+,11/26/2019
E/16/058,CP407,A+,3/8/2023
E/16/065,CP506,B,2/10/2023
E/16/065,EE280,B-,11/26/2019
E/16/065,CP305,A+,9/12/2021
E/16/065,ME223,B,4/9/2021
E/16/065,CP409,A+,2/10/2023
E/16/065,ME321,B,3/29/2022
E/16/065,CP406,A-,2/10/2023
E/16/065,CP407,A,3/8/2023
E/16/065,ME323,A-,3/29/2022
E/16/065,CP202,B,4/9/2021
E/16/065,PR409,A,2/10/2023
E/16/065,EM213,B+,11/26/2019
E/16/065,CE201,C+,11/26/2019
E/16/065,EM527,A+,12/9/2021
E/16/065,CP502,A-,3/29/2022
E/16/065,CP511,A,12/9/2021
E/16/065,CP507,A,2/10/2023
E/16/065,CP408,A-,3/8/2023
E/16/065,ME211,C,11/26/2019
E/16/065,EM211,A-,11/26/2019
E/16/065,CP508,A,3/8/2023
E/16/065,CP303,A+,3/29/2022
E/16/065,EM203,A,4/9/2021
E/16/065,CE202,B-,11/26/2019
E/16/065,EM212,A+,9/4/2021
E/16/065,CP308,A-,9/12/2021
E/16/065,CP201,A,11/26/2019
E/16/065,EM526,A+,3/29/2022
E/16/065,ME205,A-,4/9/2021
E/16/065,CP304,B,9/12/2021
E/16/065,PR408,B-,3/8/2023
E/16/065,CE207,A-,4/9/2021
E/16/066,CE207,B+,4/9/2021
E/16/066,ME211,B,11/26/2019
E/16/066,EM211,A+,11/26/2019
E/16/066,EM203,A,4/9/2021
E/16/066,CP308,A-,9/12/2021
E/16/066,CP511,B+,12/9/2021
E/16/066,CP303,A,3/29/2022
E/16/066,CP406,B,2/10/2023
E/16/066,EM213,B,11/26/2019
E/16/066,ME223,B-,4/9/2021
E/16/066,EE280,B,11/26/2019
E/16/066,ME321,B,3/29/2022
E/16/066,PR409,A-,2/10/2023
E/16/066,CP502,B+,3/29/2022
E/16/066,CP409,A,2/10/2023
E/16/066,CP304,B+,9/12/2021
E/16/066,ME205,B+,4/9/2021
E/16/066,EM526,A-,3/29/2022
E/16/066,CP507,A-,2/10/2023
E/16/066,CP506,B+,2/10/2023
E/16/066,EM527,A+,12/9/2021
E/16/066,CP508,A,3/8/2023
E/16/066,CP202,B+,4/9/2021
E/16/066,CP407,A-,3/8/2023
E/16/066,CE202,B,11/26/2019
E/16/066,CP305,A,9/12/2021
E/16/066,EM212,A+,9/4/2021
E/16/066,PR408,B+,3/8/2023
E/16/066,CP201,B,11/26/2019
E/16/066,CP408,A-,3/8/2023
E/16/066,ME323,A+,3/29/2022
E/16/066,CE201,A,11/26/2019
E/16/067,EM527,A,3/29/2022
E/16/067,PR408,B-,3/8/2023
E/16/067,CP502,A,3/29/2022
E/16/067,ME205,B,4/9/2021
E/16/067,CP304,A-,9/12/2021
E/16/067,EM526,A,3/29/2022
E/16/067,CP507,A+,2/10/2023
E/16/067,CP407,A+,3/8/2023
E/16/067,CP409,A+,2/10/2023
E/16/067,EM212,A+,9/4/2021
E/16/067,PR409,B+,2/10/2023
E/16/067,CP202,A+,4/9/2021
E/16/067,ME211,C+,11/26/2019
E/16/067,CP408,A,3/8/2023
E/16/067,CE201,B+,11/26/2019
E/16/067,EM213,A-,11/26/2019
E/16/067,CP511,A-,12/9/2021
E/16/067,CP508,A-,3/8/2023
E/16/067,EM203,B-,4/9/2021
E/16/067,CP504,B+,9/12/2021
E/16/067,EM211,A,11/26/2019
E/16/067,CE207,C+,4/9/2021
E/16/067,CE202,C-,11/26/2019
E/16/067,CP308,A-,9/12/2021
E/16/067,CP201,A-,11/26/2019
E/16/067,EE280,B,11/26/2019
E/16/067,CP406,B,2/10/2023
E/16/067,CP303,A,3/29/2022
E/16/067,ME321,B-,3/29/2022
E/16/067,ME323,A+,3/29/2022
E/16/067,ME223,B-,4/9/2021
E/16/067,CP305,A,9/12/2021
E/16/131,CE201,C,11/26/2019
E/16/131,CP304,C+,9/12/2021
E/16/131,EM213,B-,11/26/2019
E/16/131,CP502,B-,3/29/2022
E/16/131,CP303,A-,3/29/2022
E/16/131,CP406,B-,2/10/2023
E/16/131,CP507,A-,2/10/2023
E/16/131,CP520,A+,9/12/2021
E/16/131,CP511,A-,12/9/2021
E/16/131,CE202,C-,11/26/2019
E/16/131,ME321,E,9/19/2022
E/16/131,PR408,B-,3/8/2023
E/16/131,CP506,B-,2/10/2023
E/16/131,ME205,B+,4/9/2021
E/16/131,EM312,A-,2/10/2023
E/16/131,EM212,A+,9/4/2021
E/16/131,CP308,A-,9/12/2021
E/16/131,EE280,D+,11/26/2019
E/16/131,ME321,D+,3/29/2022
E/16/131,CE207,B,4/9/2021
E/16/131,ME223,B-,4/9/2021
E/16/131,EM211,A-,11/26/2019
E/16/131,EE280,E,7/8/2022
E/16/131,PR409,B+,2/10/2023
E/16/131,CP202,B+,4/9/2021
E/16/131,CP201,B,11/26/2019
E/16/131,CP408,A,3/8/2023
E/16/131,CP504,B+,9/12/2021
E/16/131,CP409,B,2/10/2023
E/16/131,CP407,A+,3/8/2023
E/16/131,CP305,B,9/12/2021
E/16/131,ME211,D+,11/26/2019
E/16/131,ME323,B,3/29/2022
E/16/131,ME211,E,7/8/2022
E/16/131,EM203,C+,4/9/2021
E/16/139,ME205,B-,4/9/2021
E/16/139,CE201,C+,11/26/2019
E/16/139,CE202,C,11/26/2019
E/16/139,ME323,B-,3/29/2022
E/16/139,CP201,C,11/26/2019
E/16/139,CP305,B+,9/12/2021
E/16/139,PR408,B,3/8/2023
E/16/139,ME211,C,11/26/2019
E/16/139,EM212,A,9/4/2021
E/16/139,ME223,C,4/9/2021
E/16/139,EM527,A-,12/9/2021
E/16/139,CP303,A,3/29/2022
E/16/139,EE280,B-,11/26/2019
E/16/139,EM211,A-,11/26/2019
E/16/139,CP202,C-,4/9/2021
E/16/139,CE207,C-,4/9/2021
E/16/139,CP504,A,9/12/2021
E/16/139,CP409,A+,2/10/2023
E/16/139,EM203,C+,4/9/2021
E/16/139,ME321,C-,3/29/2022
E/16/139,CP518,B+,3/8/2023
E/16/139,CP408,A,3/8/2023
E/16/139,CP407,A+,3/8/2023
E/16/139,CP507,A,2/10/2023
E/16/139,CP308,A-,9/12/2021
E/16/139,CP406,B-,2/10/2023
E/16/139,EM524,A,2/10/2023
E/16/139,CP304,C+,9/12/2021
E/16/139,EM213,B,11/26/2019
E/16/139,EM526,B+,3/29/2022
E/16/139,CP511,A,12/9/2021
E/16/139,PR409,A-,2/10/2023
E/16/144,EM211,A+,11/26/2019
E/16/144,CP408,A-,3/8/2023
E/16/144,CP305,B,9/12/2021
E/16/144,CE207,C,4/9/2021
E/16/144,EM527,B+,12/9/2021
E/16/144,EM203,B,4/9/2021
E/16/144,ME211,C,11/26/2019
E/16/144,CP406,C,2/10/2023
E/16/144,CP508,B+,3/8/2023
E/16/144,CP511,A-,12/9/2021
E/16/144,EM213,B,11/26/2019
E/16/144,CE201,C+,11/26/2019
E/16/144,CP303,A-,3/29/2022
E/16/144,ME223,B,4/9/2021
E/16/144,CP504,B,9/12/2021
E/16/144,CP507,B-,2/10/2023
E/16/144,CP407,B,3/8/2023
E/16/144,CP308,A-,9/12/2021
E/16/144,ME321,C-,3/29/2022
E/16/144,EM212,A+,9/4/2021
E/16/144,CP304,C-,9/12/2021
E/16/144,CP409,B+,2/10/2023
E/16/144,ME205,B-,4/9/2021
E/16/144,PR408,B-,3/8/2023
E/16/144,CP502,B+,3/29/2022
E/16/144,ME323,C,3/29/2022
E/16/144,EE280,B-,11/26/2019
E/16/144,CP201,C,11/26/2019
E/16/144,PR409,B,2/10/2023
E/16/144,EM526,B,3/29/2022
E/16/144,CP202,B+,4/9/2021
E/16/144,CE202,C+,11/26/2019
E/16/152,CP504,A,9/12/2021
E/16/152,PR409,A,2/10/2023
E/16/152,EM213,A+,11/26/2019
E/16/152,CP508,A+,3/8/2023
E/16/152,CP303,A+,3/29/2022
E/16/152,CP407,B+,3/8/2023
E/16/152,ME321,C,3/29/2022
E/16/152,CE207,B-,4/9/2021
E/16/152,CP304,B,9/12/2021
E/16/152,CP308,B+,9/12/2021
E/16/152,EM203,A-,4/9/2021
E/16/152,ME323,A-,3/29/2022
E/16/152,EM527,A+,3/29/2022
E/16/152,CE202,B,11/26/2019
E/16/152,EE280,A,11/26/2019
E/16/152,EM211,A+,11/26/2019
E/16/152,CP408,A,3/8/2023
E/16/152,CP409,A+,2/10/2023
E/16/152,CP406,A-,2/10/2023
E/16/152,ME205,A-,4/9/2021
E/16/152,CP305,A,9/12/2021
E/16/152,CP502,A+,3/29/2022
E/16/152,ME211,B+,11/26/2019
E/16/152,PR408,A-,3/8/2023
E/16/152,ME223,A-,4/9/2021
E/16/152,CP201,B,11/26/2019
E/16/152,EM524,A,2/10/2023
E/16/152,EM526,A+,3/8/2023
E/16/191,CP507,A+,2/10/2023
E/16/191,EM526,A+,3/8/2023
E/16/191,EM213,A,11/26/2019
E/16/191,EE280,B+,11/26/2019
E/16/191,CP304,B+,9/12/2021
E/16/191,CP201,B,11/26/2019
E/16/191,CP407,A,3/8/2023
E/16/191,CE202,B,11/26/2019
E/16/191,CP408,A,3/8/2023
E/16/191,ME321,A-,3/29/2022
E/16/191,CP508,A,3/8/2023
E/16/191,CP406,B+,2/10/2023
E/16/191,EM212,A+,9/4/2021
E/16/191,PR408,B,3/8/2023
E/16/191,CE207,A,4/9/2021
E/16/191,ME323,A,3/29/2022
E/16/191,CP202,A,4/9/2021
E/16/191,EM203,A,4/9/2021
E/16/191,ME223,A,4/9/2021
E/16/191,CE201,B+,11/26/2019
E/16/191,CP308,A-,9/12/2021
E/16/191,EM211,A,11/26/2019
E/16/197,CP406,B-,2/10/2023
E/16/197,EM213,B-,11/26/2019
E/16/197,CP511,A,12/9/2021
E/16/197,EM211,A+,11/26/2019
E/16/197,CP407,A+,3/8/2023
E/16/197,CP303,A+,3/29/2022
E/16/197,EM527,A+,12/9/2021
E/16/197,EM524,A,2/10/2023
E/16/197,EM212,A+,9/4/2021
E/16/197,EE280,B-,11/26/2019
E/16/197,CP201,A-,11/26/2019
E/16/197,CP508,B+,3/8/2023
E/16/197,CE201,B-,11/26/2019
E/16/197,CP305,A+,9/12/2021
E/16/197,PR409,B+,2/10/2023
E/16/197,ME223,B+,4/9/2021
E/16/197,CP308,A+,9/12/2021
E/16/197,ME321,B-,3/29/2022
E/16/197,EM203,A+,4/9/2021
E/16/197,ME205,B+,4/9/2021
E/16/197,ME211,D+,11/26/2019
E/16/197,CP507,A,2/10/2023
E/16/197,CP504,B+,9/12/2021
E/16/197,CP409,A+,2/10/2023
E/16/197,CE207,C+,4/9/2021
E/16/197,CP202,A+,4/9/2021
E/16/197,CE202,C,11/26/2019
E/16/197,ME323,A-,3/29/2022
E/16/197,EM526,A,3/29/2022
E/16/197,CP408,A,3/8/2023
E/16/197,ME211,E,9/21/2022
E/16/197,PR408,B-,3/8/2023
E/16/197,CP304,B,9/12/2021
E/16/202,CP520,A-,9/12/2021
E/16/202,CP304,B+,9/12/2021
E/16/202,ME223,B,4/9/2021
E/16/202,CP303,A,3/29/2022
E/16/202,CP406,B,2/10/2023
E/16/202,CE201,B-,11/26/2019
E/16/202,CP201,A-,11/26/2019
E/16/202,ME211,B-,11/26/2019
E/16/202,EM211,A+,11/26/2019
E/16/202,CP407,A+,3/8/2023
E/16/202,CP409,A,2/10/2023
E/16/202,CP408,A-,3/8/2023
