Registration number,Course ID,Grade,Semester ending date
E/16/036,EE354,A+,12/9/2021
E/16/036,EE322,A+,3/29/2022
E/16/036,EE593,A+,12/9/2021
E/16/036,EE320,B-,3/29/2022
E/16/036,EM211,A+,11/26/2019
E/16/036,EE325,A-,3/29/2022
E/16/036,EE356,A,12/9/2021
E/16/036,EE252,B+,11/26/2019
E/16/036,EE358,A+,3/29/2022
E/16/036,ME210,A-,4/9/2021
E/16/036,EE405,A+,3/8/2023
E/16/036,EE254,A+,4/9/2021
E/16/036,ME211,C+,11/26/2019
E/16/036,EE353,A,12/9/2021
E/16/036,EM502,A+,2/10/2023
E/16/036,EE401,A+,3/8/2023
E/16/036,EE518,A,2/10/2023
E/16/036,EM213,A+,11/26/2019
E/16/036,EE352,B,3/29/2022
E/16/036,EM316,A,3/29/2022
E/16/036,EE522,A,3/8/2023
E/16/036,EM212,A+,9/4/2021
E/16/036,EE406,A,2/10/2023
E/16/036,EE256,A+,4/9/2021
E/16/036,EE201,C,11/26/2019
E/16/036,EE355,A-,12/9/2021
E/16/036,EE253,A+,11/26/2019
E/16/036,EE255,A+,4/9/2021
E/16/036,EE357,A,12/9/2021
E/16/040,EM213,A-,11/26/2019
E/16/040,ME211,B,11/26/2019
E/16/040,EE406,A,2/10/2023
E/16/040,EE352,B+,3/29/2022
E/16/040,EM212,A+,9/4/2021
E/16/040,EE358,B+,3/29/2022
E/16/040,EE355,B+,12/9/2021
E/16/040,EM312,A+,2/10/2023
E/16/040,EE356,A-,12/9/2021
E/16/040,EE320,B-,3/29/2022
E/16/040,EE572,A-,3/8/2023
E/16/040,EE254,A,4/9/2021
E/16/040,EE201,C+,11/26/2019
E/16/040,ME210,A-,4/9/2021
E/16/040,EE405,A-,3/8/2023
E/16/040,EE252,B-,11/26/2019
E/16/040,EE401,C,3/8/2023
E/16/040,EM527,A+,2/10/2023
E/16/040,EE255,B+,4/9/2021
E/16/040,EE257,B+,4/9/2021
E/16/040,EM211,A+,11/26/2019
E/16/040,EM524,A+,2/10/2023
E/16/040,EE576,A-,12/9/2021
E/16/040,EE357,A,12/9/2021
E/16/040,EE351,B,3/29/2022
E/16/040,CO253,A-,4/9/2021
E/16/040,EE322,A,3/29/2022
E/16/040,EM316,A,3/29/2022
E/16/040,EE253,A,11/26/2019
E/16/040,EE354,B+,12/9/2021
E/16/040,EE256,A+,4/9/2021
E/16/040,EE353,A,12/9/2021
E/16/040,EE325,B,3/29/2022
E/16/040,EE251,B+,11/26/2019
E/16/041,EM211,B+,11/26/2019
E/16/041,ME211,B-,11/26/2019
E/16/041,EE355,B+,12/9/2021
E/16/041,EE257,B-,4/9/2021
E/16/041,EE354,B+,12/9/2021
E/16/041,EE353,B+,12/9/2021
E/16/041,EM212,A+,9/4/2021
E/16/041,EM213,A-,11/26/2019
E/16/041,EE253,A,11/26/2019
E/16/041,EE593,A,12/9/2021
E/16/041,EE201,B-,11/26/2019
E/16/041,CO253,B-,4/9/2021
E/16/041,EE256,A-,4/9/2021
E/16/041,EE322,A-,3/29/2022
E/16/041,EE576,A-,12/9/2021
E/16/041,EE356,A+,12/9/2021
E/16/041,EE251,A-,11/26/2019
E/16/041,EM316,A,3/29/2022
E/16/041,EE406,A+,2/10/2023
E/16/041,EE404,B+,3/8/2023
E/16/041,EM527,A+,3/8/2023
E/16/041,EE352,B,3/29/2022
E/16/041,EE320,C,3/29/2022
E/16/041,EE325,B+,3/29/2022
E/16/041,EE575,A-,3/8/2023
E/16/041,EE405,A,3/8/2023
E/16/041,EE255,A-,4/9/2021
E/16/041,EE358,B+,3/29/2022
E/16/041,EE351,B,3/29/2022
E/16/041,EE254,A-,4/9/2021
E/16/041,ME210,B-,4/9/2021
E/16/041,EE512,A,3/8/2023
E/16/041,EE357,B,12/9/2021
E/16/041,EE252,B+,11/26/2019
E/16/044,EE355,B-,12/9/2021
E/16/044,EE406,A+,2/10/2023
E/16/044,EE255,A-,4/9/2021
E/16/044,EM527,B-,2/10/2023
E/16/044,EM211,A+,11/26/2019
E/16/044,CO253,A-,4/9/2021
E/16/044,EM316,A,3/29/2022
E/16/044,EE320,C,3/29/2022
E/16/044,EE522,B+,3/8/2023
E/16/044,EE325,A-,3/29/2022
E/16/044,EE357,B,12/9/2021
E/16/044,EE354,B-,12/9/2021
E/16/044,EE254,A+,4/9/2021
E/16/044,EE405,A+,3/8/2023
E/16/044,EE358,B-,3/29/2022
E/16/044,EE356,B+,12/9/2021
E/16/044,EE595,B+,12/9/2021
E/16/044,EE256,A-,4/9/2021
E/16/044,EE322,B+,3/29/2022
E/16/044,EE201,B,11/26/2019
E/16/044,EE593,B+,12/9/2021
E/16/044,EM213,A-,11/26/2019
E/16/044,EE401,B,3/8/2023
E/16/044,ME210,B-,4/9/2021
E/16/044,EE251,B-,11/26/2019
E/16/044,EE253,B-,11/26/2019
E/16/044,EE596,B,3/8/2023
E/16/044,EE351,C,3/29/2022
E/16/044,EM212,A+,9/4/2021
E/16/044,ME211,B-,11/26/2019
E/16/044,EE352,B-,3/29/2022
E/16/044,EE257,B-,4/9/2021
E/16/044,EE353,A-,12/9/2021
E/16/044,EE252,B+,11/26/2019
E/16/050,EE354,A-,12/9/2021
E/16/050,EE252,A,11/26/2019
E/16/050,EM502,D+,2/10/2023
E/16/050,ME210,B+,4/9/2021
E/16/050,EE325,A,3/29/2022
E/16/050,EE405,B+,3/8/2023
E/16/050,ME211,B,11/26/2019
E/16/050,EM312,A-,2/10/2023
E/16/050,EM213,A-,11/26/2019
E/16/050,EE358,B-,3/29/2022
E/16/050,EE352,B+,3/29/2022
E/16/050,EE255,A+,4/9/2021
E/16/050,EM212,A+,9/4/2021
E/16/050,EE355,C,12/9/2021
E/16/050,EE351,B,3/29/2022
E/16/050,EE406,A,2/10/2023
E/16/050,EE357,C+,12/9/2021
E/16/050,EE404,B-,3/8/2023
E/16/050,EE320,C,3/29/2022
E/16/050,EM527,B,3/8/2023
E/16/050,EE576,A-,12/9/2021
E/16/050,EE251,A-,11/26/2019
E/16/050,EE592,D,2/10/2023
E/16/050,EE253,A,11/26/2019
E/16/050,CO253,C+,4/9/2021
E/16/050,EE353,B+,12/9/2021
E/16/050,EE201,B,11/26/2019
E/16/050,EE257,B,4/9/2021
E/16/050,EE254,A+,4/9/2021
E/16/050,EE322,C,3/29/2022
E/16/050,EE256,A+,4/9/2021
E/16/050,EE356,B+,12/9/2021
E/16/050,EM316,A+,3/29/2022
E/16/050,EM211,A+,11/26/2019
E/16/063,EM316,A+,3/29/2022
E/16/063,EE539,A-,3/8/2023
E/16/063,ME210,B,4/9/2021
E/16/063,EM213,B+,11/26/2019
E/16/063,EE575,A,3/8/2023
E/16/063,EE356,A-,12/9/2021
E/16/063,EE595,A,12/9/2021
E/16/063,EE320,C,3/29/2022
E/16/063,EE406,A+,2/10/2023
E/16/063,EM211,B,11/26/2019
E/16/063,EE559,A,3/8/2023
E/16/063,EE253,A+,11/26/2019
E/16/063,EE355,B,12/9/2021
E/16/063,CO253,B+,4/9/2021
E/16/063,EE252,A-,11/26/2019
E/16/063,EM212,A+,9/4/2021
E/16/063,EE255,A,4/9/2021
E/16/063,EE322,B,3/29/2022
E/16/063,EE257,B,4/9/2021
E/16/063,EE593,A-,12/9/2021
E/16/063,EE352,B,3/29/2022
E/16/063,EE201,B,11/26/2019
E/16/063,EE405,A+,3/8/2023
E/16/063,EE401,A-,3/8/2023
E/16/063,EE251,A-,11/26/2019
E/16/063,ME211,C+,11/26/2019
E/16/063,EE353,A,12/9/2021
E/16/063,EE351,B,3/29/2022
E/16/063,EE256,A,4/9/2021
E/16/063,EE325,B+,3/29/2022
E/16/063,EE354,B+,12/9/2021
E/16/063,EE357,C+,12/9/2021
E/16/063,EE254,A+,4/9/2021
E/16/063,EE358,B-,3/29/2022
E/16/064,EE320,D,3/29/2022
E/16/064,EE355,D+,12/9/2021
E/16/064,EE355,C,2/10/2023
E/16/064,ME211,C-,11/26/2019
E/16/064,CO253,C,4/9/2021
E/16/064,EE539,B-,3/8/2023
E/16/064,EE405,B+,3/8/2023
E/16/064,EE352,B,3/29/2022
E/16/064,EE251,B+,11/26/2019
E/16/064,EM212,A+,9/4/2021
E/16/064,EE357,C+,12/9/2021
E/16/064,EM213,A+,11/26/2019
E/16/064,EE257,B+,4/9/2021
E/16/064,EE254,A,4/9/2021
E/16/064,EE255,B,4/9/2021
E/16/064,EE593,B+,12/9/2021
E/16/064,EE252,C+,11/26/2019
E/16/064,EE351,C,3/29/2022
E/16/064,EE522,B+,3/8/2023
E/16/064,EE357, C+,12/9/2021
E/16/064,EM527,A,3/8/2023
E/16/064,EE320,C,2/10/2023
E/16/064,EE256,B+,4/9/2021
E/16/064,EE325,B-,3/29/2022
E/16/064,EE354,B+,12/9/2021
E/16/064,EE253,A,11/26/2019
E/16/064,EE353,A-,12/9/2021
E/16/064,EE358,C,3/29/2022
E/16/064,ME210,B-,4/9/2021
E/16/064,EM316,A+,3/29/2022
E/16/064,EE201,C-,11/26/2019
E/16/064,EE406,A,2/10/2023
E/16/064,EE401,C,3/8/2023
E/16/064,EM211,A+,11/26/2019
E/16/064,EE356,A-,12/9/2021
E/16/064,EM312,B-,2/10/2023
E/16/064,EE322,B,3/29/2022
E/16/073,EE320,D+,3/29/2022
E/16/073,EE253,A+,11/26/2019
E/16/073,EE257,C+,4/9/2021
E/16/073,EE256,A-,4/9/2021
E/16/073,EE322,B,3/29/2022
E/16/073,EE251,B+,11/26/2019
E/16/073,EE201,C,11/26/2019
E/16/073,EM212,A+,9/4/2021
E/16/073,EE351,C,3/29/2022
E/16/073,EE353,B+,12/9/2021
E/16/073,EE254,A,4/9/2021
E/16/073,ME211,B-,11/26/2019
E/16/073,EE405,A-,3/8/2023
E/16/073,EM524,A+,2/10/2023
E/16/073,EE358,B,3/29/2022
E/16/073,EM312,A+,2/10/2023
E/16/073,EE518,B,2/10/2023
E/16/073,ME210,C-,4/9/2021
E/16/073,EE354,A-,12/9/2021
E/16/073,EE356,B+,12/9/2021
E/16/073,EE404,B,3/8/2023
E/16/073,EE325,C+,3/29/2022
E/16/073,EE357,B-,12/9/2021
E/16/073,EM213,C+,11/26/2019
E/16/073,EE355,C-,12/9/2021
E/16/073,EE352,C,3/29/2022
E/16/073,EM527,A+,12/9/2021
E/16/073,EE255,B,4/9/2021
E/16/073,EE592,B,2/10/2023
E/16/073,CO253,C,4/9/2021
E/16/073,EE252,C,11/26/2019
E/16/073,EM316,B,3/29/2022
E/16/073,EM211,B+,11/26/2019
E/16/073,EE406,A+,2/10/2023
E/16/082,EE351,C,3/29/2022
E/16/082,EE320,D,3/29/2022
E/16/082,EE325,C,3/29/2022
E/16/082,EE252,C+,11/26/2019
E/16/082,EM316,C,3/29/2022
E/16/082,ME211,D+,11/26/2019
E/16/082,EE353,B-,12/9/2021
E/16/082,EE256,B+,4/9/2021
E/16/082,EE522,B,3/8/2023
E/16/082,EE255,B,4/9/2021
E/16/082,EE599,A-,2/10/2023
E/16/082,EE355,C+,12/9/2021
E/16/082,EE322,C-,3/29/2022
E/16/082,EM211,A+,11/26/2019
E/16/082,EM213,A-,11/26/2019
E/16/082,CO253,C+,4/9/2021
E/16/082,EE357,C,12/9/2021
E/16/082,EE539,C+,3/8/2023
E/16/082,EE354,B-,12/9/2021
E/16/082,EE356,B+,12/9/2021
E/16/082,EE518,B+,2/10/2023
E/16/082,EE358,B-,3/29/2022
E/16/082,EE405,A,3/8/2023
E/16/082,EM212,A+,9/4/2021
E/16/082,EE406,A-,2/10/2023
E/16/082,EE254,A,4/9/2021
E/16/082,EE251,B,11/26/2019
E/16/082,EE352,C,3/29/2022
E/16/082,EE401,C+,3/8/2023
E/16/082,ME210,C+,4/9/2021
E/16/082,EE257,B-,4/9/2021
E/16/082,EM527,B,3/8/2023
E/16/082,EE253,A+,11/26/2019
E/16/082,EE201,C+,11/26/2019
E/16/090,EE406,A,2/10/2023
E/16/090,EM212,A+,9/4/2021
E/16/090,ME211,B,11/26/2019
E/16/090,EE576,A,12/9/2021
E/16/090,EE358,A-,3/29/2022
E/16/090,EE356,A,12/9/2021
E/16/090,EE355,A-,12/9/2021
E/16/090,EE357,B+,12/9/2021
E/16/090,EE256,A-,4/9/2021
E/16/090,EE257,B,4/9/2021
E/16/090,EM213,B-,11/26/2019
E/16/090,EE320,A-,3/29/2022
E/16/090,EM316,A+,3/29/2022
E/16/090,EE352,B+,3/29/2022
E/16/090,EE351,B+,3/29/2022
E/16/090,CO253,B+,4/9/2021
E/16/090,EE593,A-,12/9/2021
E/16/090,EE325,B+,3/29/2022
E/16/090,EE405,A,3/8/2023
E/16/090,ME210,B,4/9/2021
E/16/090,EE401,A-,3/8/2023
E/16/090,EM527,A,3/8/2023
E/16/090,EE255,A,4/9/2021
E/16/101,EE351,B+,3/29/2022
E/16/101,EE254,A,4/9/2021
E/16/101,EE355,A-,12/9/2021
E/16/101,ME210,A-,4/9/2021
E/16/103,EE251,A-,11/26/2019
E/16/103,EE351,A-,3/29/2022
E/16/103,EE406,A+,2/10/2023
E/16/103,EM316,A+,3/29/2022
E/16/103,EE593,A-,12/9/2021
E/16/103,EM213,B+,11/26/2019
E/16/103,EE255,A,4/9/2021
E/16/103,EE354,A-,12/9/2021
E/16/103,EE353,A,12/9/2021
E/16/103,EE352,B+,3/29/2022
E/16/103,EM211,A+,11/26/2019
E/16/103,EE596,A+,3/8/2023
E/16/103,EE594,A-,3/8/2023
E/16/103,EE355,A-,12/9/2021
E/16/103,EE599,A+,2/10/2023
E/16/103,EE320,A-,3/29/2022
E/16/103,EE357,A-,12/9/2021
E/16/103,EE322,A-,3/29/2022
E/16/103,CO253,A-,4/9/2021
E/16/103,EE257,A,4/9/2021
E/16/103,ME211,B,11/26/2019
E/16/103,EE252,B+,11/26/2019
E/16/103,EE201,B+,11/26/2019
E/16/103,EE356,A+,12/9/2021
E/16/103,EE595,A,12/9/2021
E/16/103,EE401,A+,3/8/2023
E/16/103,EE256,A+,4/9/2021
E/16/103,EE253,A-,11/26/2019
E/16/103,EE405,A,3/8/2023
E/16/103,EE254,C+,4/9/2021
E/16/103,EM212,A+,9/4/2021
E/16/103,EE358,A+,3/29/2022
E/16/103,EE325,A,3/29/2022
E/16/103,ME210,A-,4/9/2021
E/16/104,EE351,B,3/29/2022
E/16/104,EM212,A+,9/4/2021
E/16/104,EE322,A-,3/29/2022
E/16/104,ME210,A-,4/9/2021
E/16/104,EE353,B,12/9/2021
E/16/104,EM312,B-,2/10/2023
E/16/104,CO253,B,4/9/2021
E/16/104,EE320,B-,3/29/2022
E/16/104,EM527,A,3/8/2023
E/16/104,EE354,B+,12/9/2021
E/16/104,EE251,A-,11/26/2019
E/16/104,EE358,B+,3/29/2022
E/16/104,ME211,B-,11/26/2019
E/16/104,EE522,B+,3/8/2023
E/16/104,EE325,B+,3/29/2022
E/16/104,EE356,A-,12/9/2021
E/16/104,EE405,A-,3/8/2023
E/16/104,EM213,A+,11/26/2019
E/16/104,EE254,A+,4/9/2021
E/16/104,EE572,B+,3/8/2023
E/16/104,EM316,A+,3/29/2022
E/16/104,EE253,A+,11/26/2019
E/16/104,EE255,A+,4/9/2021
E/16/104,EE593,B+,12/9/2021
E/16/104,EE352,B,3/29/2022
E/16/104,EE256,A+,4/9/2021
E/16/104,EE401,B+,3/8/2023
E/16/104,EE406,A-,2/10/2023
E/16/104,EE252,B-,11/26/2019
E/16/104,EE201,B-,11/26/2019
E/16/104,EM211,A+,11/26/2019
E/16/104,EE357,A,12/9/2021
E/16/104,EE355,B,12/9/2021
E/16/104,EE257,B,4/9/2021
E/16/107,EE353,A,12/9/2021
E/16/107,EE358,A+,3/29/2022
E/16/107,EM316,A+,3/29/2022
E/16/107,EM211,A+,11/26/2019
E/16/107,EE255,A,4/9/2021
E/16/107,EE357,B+,12/9/2021
E/16/107,EE576,A-,12/9/2021
E/16/107,EE575,A-,3/8/2023
E/16/107,EE406,A,2/10/2023
E/16/107,EM527,A,3/8/2023
E/16/107,EE352,B+,3/29/2022
E/16/107,EE256,A+,4/9/2021
E/16/107,EE356,A,12/9/2021
E/16/107,EE592,A-,2/10/2023
E/16/107,EE512,A+,3/8/2023
E/16/107,CO253,B+,4/9/2021
E/16/107,EE201,B+,11/26/2019
